id,game_id,name,game_set_slug,publishers,released,release_year,release_month,release_day,expected_item_count,source_notes
82cb8420-0131-4b01-88c6-9e8fcd775ff1,2e3db55d-0824-44dd-a3f0-8d5288175dd8,Throne War,shadowfist_throne-war,"[""Z-Man Games""]",,2000,8,,80,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
4d9a3c23-f1a1-48cb-b55e-011d1c44edae,2e3db55d-0824-44dd-a3f0-8d5288175dd8,Year of the Dragon,shadowfist_year-of-the-dragon,"[""Daedalus""]",,2000,8,,110,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
6529082d-5cc0-44c6-bc84-8143bb763cdc,5b5cb2fe-4f89-4ea3-8ffa-c17181431ade,Limited,shadowrun--the-trading-card-game_limited,"[""FASA""]",,1997,8,,352,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
649bd1cb-df22-4543-9789-96ccdd6d2f48,5b5cb2fe-4f89-4ea3-8ffa-c17181431ade,Underworld,shadowrun--the-trading-card-game_underworld,"[""FASA""]",,1998,3,,140,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
9c542918-d553-4e14-a562-aa55548ae8f1,584f93cb-b779-4c34-a177-0f03db066512,Buy-A-Box,shard-bugs_buy-a-box,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
b8ef3183-aceb-4125-b299-9c8af8d703b1,584f93cb-b779-4c34-a177-0f03db066512,Convention,shard-bugs_convention,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
6995d29e-b03b-46b8-ba73-defd27f2ac4a,584f93cb-b779-4c34-a177-0f03db066512,First Bounty - 1st Edition,shard-bugs_first-bounty---1st-edition,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
996f3a1e-e846-4e5a-87d3-949756a07f77,584f93cb-b779-4c34-a177-0f03db066512,First Bounty - Standard Edition,shard-bugs_first-bounty---standard-edition,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
1d0f30f2-42c1-4b17-8738-d5cce0ca9417,584f93cb-b779-4c34-a177-0f03db066512,Infestation,shard-bugs_infestation,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
d9db95fc-6bc1-4171-bf19-504e1e34afa7,584f93cb-b779-4c34-a177-0f03db066512,KickStarter,shard-bugs_kickstarter,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
54d7a11b-76d9-4395-a17b-7126f6296a92,584f93cb-b779-4c34-a177-0f03db066512,LGS - Series 0,shard-bugs_lgs---series-0,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
7b7108f5-52f2-4a78-90e2-ad52f1ee9d3f,584f93cb-b779-4c34-a177-0f03db066512,LGS - Series 1,shard-bugs_lgs---series-1,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
69cfcd88-35de-42c5-a003-6724f72e6824,584f93cb-b779-4c34-a177-0f03db066512,Pre-KickStarter,shard-bugs_pre-kickstarter,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
3250bb27-ce46-4e86-8be2-af9496ce4c11,584f93cb-b779-4c34-a177-0f03db066512,Terraform,shard-bugs_terraform,[],,2026,8,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database"", ""release_date_notes"": ""Sourced from official website at https://www.shardbugstcg.com/roadmap2026""}"
212f6e4b-cafb-440e-8fe9-03344c40153c,584f93cb-b779-4c34-a177-0f03db066512,The Bug-inning: 1st Edition,shard-bugs_the-bug-inning--1st-edition,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
6edcb420-9cc2-484e-91e5-ba9288b8df21,584f93cb-b779-4c34-a177-0f03db066512,The Bug-inning: Standard Edition,shard-bugs_the-bug-inning--standard-edition,[],,,,,,"{""set_name_notes"": ""Sourced from official card database at https://www.shardbugstcg.com/card-database""}"
66f8d9b4-28a0-40d5-b06e-a988578ec045,cd80b1d4-3b2a-4422-b264-9ab7bb1da15e,Atlanta,sim-city--the-card-game_atlanta,"[""Mayfair Games""]",,1996,7,,120,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
c1b2662c-40e2-48a0-9890-520fdef70648,cd80b1d4-3b2a-4422-b264-9ab7bb1da15e,Chicago,sim-city--the-card-game_chicago,"[""Mayfair Games""]",,1996,8,,120,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
6f1d2836-8b5e-4944-9e19-80bb0bdadc5d,cd80b1d4-3b2a-4422-b264-9ab7bb1da15e,Limited,sim-city--the-card-game_limited,"[""Mayfair Games""]",,1995,5,,518,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
aec63fe1-e0e8-4f41-94a6-3849089b6a81,cd80b1d4-3b2a-4422-b264-9ab7bb1da15e,New York City,sim-city--the-card-game_new-york-city,"[""Mayfair Games""]",,1996,5,,120,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
74eb0287-3f7e-43bc-a204-c010f1e46a15,cd80b1d4-3b2a-4422-b264-9ab7bb1da15e,Other,sim-city--the-card-game_other,"[""Mayfair Games""]",,,,,110,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
7a080392-8cdf-49c2-aa77-bd68a11f8909,cd80b1d4-3b2a-4422-b264-9ab7bb1da15e,"Washington, D.C.","sim-city--the-card-game_washington,-d-c-","[""Mayfair Games""]",,1996,5,,120,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
78245128-ae69-4008-9634-34732732b486,09a1f885-dd2a-46d9-a94f-696d8933a11f,First Edition,spellfire_first-edition,,,1994,6,,,
2dabc1e6-1ea3-449f-8f02-3aeb126ab81d,09a1f885-dd2a-46d9-a94f-696d8933a11f,Fourth Edition,spellfire_fourth-edition,,,1996,7,,,
111eed76-2de5-46f7-b237-0049bfc042a6,09a1f885-dd2a-46d9-a94f-696d8933a11f,Second Edition,spellfire_second-edition,,,1994,8,,,
a3ab101b-3b6b-4dbc-b125-a8b252a31bb5,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #1: Boosters,spellfire_set-#1--boosters,,,1994,6,,,
6865fcfb-a6d4-4685-a515-a764206bfb7d,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #10: Draconomicon,spellfire_set-#10--draconomicon,,,1996,7,,,
c9daa3bf-d613-4c5e-bcae-989f51f62b9c,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #11: Night Stalkers,spellfire_set-#11--night-stalkers,,,1996,10,,,
324bedab-12b1-4beb-9f88-42d9f5aa9439,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #12: Dungeons!,spellfire_set-#12--dungeons!,,,1997,8,,,
66f182ff-2084-4c39-97e7-d3d7c8c1a98a,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #2: Ravenloft,spellfire_set-#2--ravenloft,,,1994,8,,,
270fd988-8095-4c0d-8a01-fdbf8204a8d8,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #3:Dragonlance,spellfire_set-#3-dragonlance,,,,,,,
e8067c33-bf17-4d87-90d2-c1b799a970fa,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #4: Forgotten Realms,spellfire_set-#4--forgotten-realms,,,1994,11,,,
092c502f-9bb0-433d-816b-70d5c3290b82,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #5:Artifacts,spellfire_set-#5-artifacts,,,1995,5,,,
f50cf14b-82f1-4dca-84d3-6c27e1b2d5b5,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #6: Powers,spellfire_set-#6--powers,,,1995,9,,,
d5faa5cf-0052-42d6-9fb2-565dcc572742,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #7:The Underdark,spellfire_set-#7-the-underdark,,,1995,12,,,
f86c7b32-93f8-4bb9-b75c-83e68be1ca4b,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #8: Runes & Ruins,spellfire_set-#8--runes-&-ruins,,,1996,2,,,
437ff865-b911-4408-8508-ca4ae608e2b7,09a1f885-dd2a-46d9-a94f-696d8933a11f,Set #9: Birthright,spellfire_set-#9--birthright,,,1996,5,,,
eef5fe62-7c40-4247-9c9a-da4f446c6299,09a1f885-dd2a-46d9-a94f-696d8933a11f,Third Edition,spellfire_third-edition,,,1995,10,,,
bb52020a-963e-42fc-9ba0-8be054eb9f69,691e2719-7209-42db-add1-1df3e249e613,Limited,star-of-the-guardians_limited,,,1995,4,,,
896f9055-47f8-4680-ac83-ba5a817ed97d,5dbbfbcf-8399-4c3a-aa1e-f0f9e2a810b0,The Regency Wars,star-quest-the-regency-wars_the-regency-wars,,,1995,8,,,
f47170fd-d4b3-44d7-b87f-353864eac493,0c070af7-a378-422d-abf4-e2e924acccc7,Limited,star-trek--the-card-game_limited,,,,,,,
4cbd0712-b071-4a05-8b51-c4aac3adaa99,0c070af7-a378-422d-abf4-e2e924acccc7,Starfleet Maneuvers,star-trek--the-card-game_starfleet-maneuvers,,,,,,,
a5737aeb-c6c6-4366-a325-eb265b1b0bb7,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,All Good Things,star-trek-customizable-card-game_all-good-things,[],,,,,,{}
718c70f9-7023-4691-b3a7-3f1fe7cc463a,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Alternate Universe,star-trek-customizable-card-game_alternate-universe,[],,,,,,{}
1fa1ef78-2d9f-4a68-a0aa-8eb26a0308fa,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Armada,star-trek-customizable-card-game_armada,[],,,,,,{}
89aff619-867d-4d84-aac9-81fb7c47f039,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Away Team Pack,star-trek-customizable-card-game_away-team-pack,[],,,,,,{}
64859f77-5c27-4f27-91ad-3938ef7f3815,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Blaze of Glory,star-trek-customizable-card-game_blaze-of-glory,[],,,,,,{}
68b1bd63-cc14-48eb-a70c-6302af2b344b,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Collectors Tin,star-trek-customizable-card-game_collectors-tin,[],,,,,,{}
0907fb60-4962-4ce6-afc4-0115ab02ce98,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Deep Space Nine,star-trek-customizable-card-game_deep-space-nine,[],,,,,,{}
b36c9104-0546-41d1-81c9-b7bcfdd07589,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Enhanced First Contact,star-trek-customizable-card-game_enhanced-first-contact,[],,,,,,{}
6e5cf1cd-bd53-4d47-a8a5-f72394241c0a,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Enhanced Premiere,star-trek-customizable-card-game_enhanced-premiere,[],,,,,,{}
fa0c6783-a9fd-482a-9356-aef1ff1c3402,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Enterprise Collection,star-trek-customizable-card-game_enterprise-collection,[],,,,,,{}
d500cda0-a70b-4e19-82c1-cccd9e736d2e,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,First Anthology,star-trek-customizable-card-game_first-anthology,[],,,,,,{}
c6e6209d-7901-45a6-81de-c52d57bfa66e,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,First Contact,star-trek-customizable-card-game_first-contact,[],,,,,,{}
7c53fa0e-7733-42b7-9f0f-6c866e8b7ca4,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Holodeck Adventures,star-trek-customizable-card-game_holodeck-adventures,[],,,,,,{}
6e6292f1-eb02-4dd7-a3d2-ce3246d70bed,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Introductory Two-Player Game,star-trek-customizable-card-game_introductory-two-player-game,[],,,,,,{}
c2b132b5-741f-4484-8733-6a6825e529c8,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Mirror Mirror,star-trek-customizable-card-game_mirror-mirror,[],,,,,,{}
1404268a-7aa2-4150-81e4-0a7023ad34c5,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Official Tournament Sealed Deck,star-trek-customizable-card-game_official-tournament-sealed-deck,[],,,,,,{}
f7ff030f-cd4f-4aaa-a5b2-8cf42d610136,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Other,star-trek-customizable-card-game_other,[],,,,,,{}
2cbb54b8-fc1f-485e-9a18-84a715920cd3,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Premiere Limited,star-trek-customizable-card-game_premiere-limited,[],,,,,,{}
43724310-d640-466e-9ffa-7697624580c7,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Premiere Unlimited 94,star-trek-customizable-card-game_premiere-unlimited-94,[],,,,,,{}
74e1d481-30e4-46f0-aa09-e19c0dfbfc05,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Premiere Unlimited 95,star-trek-customizable-card-game_premiere-unlimited-95,[],,,,,,{}
39792a52-c011-448a-8b50-6b1684cd7094,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Q-Continuum,star-trek-customizable-card-game_q-continuum,[],,,,,,{}
cfbb9d42-9fb3-4cbf-b089-e1d57f5aaf4c,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Reflections: The First Five-Year Mission,star-trek-customizable-card-game_reflections--the-first-five-year-mission,[],,,,,,{}
30d176ce-8719-46d0-8b0d-5632b9006630,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Reflections (reprints),star-trek-customizable-card-game_reflections-(reprints),[],,,,,,{}
bb589b3e-c588-4b2b-8a7d-84848474e658,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Rules Of Acquisition,star-trek-customizable-card-game_rules-of-acquisition,[],,,,,,{}
90f4c659-3a27-4777-823b-44010ff9edd7,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Second Anthology,star-trek-customizable-card-game_second-anthology,[],,,,,,{}
5b10b3e4-c76c-42b4-9298-440a2562b9f4,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Starter Deck II,star-trek-customizable-card-game_starter-deck-ii,[],,,,,,{}
696b5d8c-cf45-48ea-9277-51dece11896d,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,The Borg,star-trek-customizable-card-game_the-borg,[],,,,,,{}
f77a5242-b35e-46a8-ac23-c8c9fa0f660d,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,The Dominion,star-trek-customizable-card-game_the-dominion,[],,,,,,{}
a5e6792e-e701-4823-8399-043efcfa05fa,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,The Fajo Collection,star-trek-customizable-card-game_the-fajo-collection,[],,,,,,{}
10ea16d6-5808-4c01-bd13-2428769bdaeb,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,The Motion Pictures,star-trek-customizable-card-game_the-motion-pictures,[],,,,,,{}
9823b5d2-ab96-403f-b386-4b8de621006f,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,The Trouble With Tribbles,star-trek-customizable-card-game_the-trouble-with-tribbles,[],,,,,,{}
c5b94cb9-a996-4b8c-9521-b2176d13c54e,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Voyager,star-trek-customizable-card-game_voyager,[],,,,,,{}
1f7bfc04-10fc-4d45-890a-5333388133d0,b3cbaa29-164d-4de5-9b2c-9dc19c534b11,Warp Pack,star-trek-customizable-card-game_warp-pack,[],,,,,,{}
31c58767-4de8-4680-a854-138c0cf06b19,31064721-3925-4bb7-9be8-45fe1c88e4c1,A New Hope Limited,star-wars-customizable-card-game_a-new-hope-limited,[],,,,,,{}
9e9391d5-8f74-4f6f-bd73-c34f907f70f3,31064721-3925-4bb7-9be8-45fe1c88e4c1,A New Hope Unlimited,star-wars-customizable-card-game_a-new-hope-unlimited,[],,,,,,{}
3f8b3e9c-83d4-4667-83f9-1907691bc237,31064721-3925-4bb7-9be8-45fe1c88e4c1,Cloud City,star-wars-customizable-card-game_cloud-city,[],,,,,,{}
81bc33e9-9b04-4562-b681-5c8f8a9ab733,31064721-3925-4bb7-9be8-45fe1c88e4c1,Coruscant,star-wars-customizable-card-game_coruscant,[],,,,,,{}
f8289ca2-f43b-49b2-8bb2-65770559a700,31064721-3925-4bb7-9be8-45fe1c88e4c1,Dagobah Limited,star-wars-customizable-card-game_dagobah-limited,[],,,,,,{}
e5c7a809-ea8f-4726-b5aa-c087b665aeda,31064721-3925-4bb7-9be8-45fe1c88e4c1,Dagobah Unlimited,star-wars-customizable-card-game_dagobah-unlimited,[],,,,,,{}
20091b7d-728d-49fb-856b-1ae579e44e7a,31064721-3925-4bb7-9be8-45fe1c88e4c1,Death Star II,star-wars-customizable-card-game_death-star-ii,[],,,,,,{}
e593e5ad-d833-47a2-98cf-c44d5b5202f0,31064721-3925-4bb7-9be8-45fe1c88e4c1,Endor,star-wars-customizable-card-game_endor,[],,,,,,{}
2c4ea4a1-c531-4a2f-a975-74ef6392fc02,31064721-3925-4bb7-9be8-45fe1c88e4c1,Enhanced Cloud City,star-wars-customizable-card-game_enhanced-cloud-city,[],,,,,,{}
1513e610-46ff-42ed-93c1-8f058eedeaf0,31064721-3925-4bb7-9be8-45fe1c88e4c1,Enhanced Jabba's Palace,star-wars-customizable-card-game_enhanced-jabba-s-palace,[],,,,,,{}
acd5b950-8b23-40c3-b737-339bd4bf4499,31064721-3925-4bb7-9be8-45fe1c88e4c1,Enhanced Premiere,star-wars-customizable-card-game_enhanced-premiere,[],,,,,,{}
a27bf993-2cec-469c-9c05-f1021207f769,31064721-3925-4bb7-9be8-45fe1c88e4c1,First Anthology,star-wars-customizable-card-game_first-anthology,[],,,,,,{}
2766cb9a-42d8-49a8-8458-03f75f937499,31064721-3925-4bb7-9be8-45fe1c88e4c1,Hoth Limited,star-wars-customizable-card-game_hoth-limited,[],,,,,,{}
8a30740e-344a-48b5-9499-3164ae147435,31064721-3925-4bb7-9be8-45fe1c88e4c1,Hoth Unlimited,star-wars-customizable-card-game_hoth-unlimited,[],,,,,,{}
f5b7ef34-34e1-479d-9c2f-13f8255f2150,31064721-3925-4bb7-9be8-45fe1c88e4c1,Jabba's Palace,star-wars-customizable-card-game_jabba-s-palace,[],,,,,,{}
16b3ac02-f574-47d7-8ea4-8d16a1399393,31064721-3925-4bb7-9be8-45fe1c88e4c1,Jabba's Palace Sealed Deck,star-wars-customizable-card-game_jabba-s-palace-sealed-deck,[],,,,,,{}
1352a0df-f83d-4a6f-9f4e-cedf3e1bb5a7,31064721-3925-4bb7-9be8-45fe1c88e4c1,Jedi Pack,star-wars-customizable-card-game_jedi-pack,[],,,,,,{}
4fdd9ded-e821-40b3-b3d2-d2b41ecbdfcb,31064721-3925-4bb7-9be8-45fe1c88e4c1,Official Tournament Sealed Deck,star-wars-customizable-card-game_official-tournament-sealed-deck,[],,,,,,{}
4a03dc9a-0280-4366-8ddd-0477dd5f2cdb,31064721-3925-4bb7-9be8-45fe1c88e4c1,Other,star-wars-customizable-card-game_other,[],,,,,,{}
e557e95a-945b-4bd9-aa12-02f658c7e7eb,31064721-3925-4bb7-9be8-45fe1c88e4c1,Premiere 2 Player,star-wars-customizable-card-game_premiere-2-player,[],,,,,,{}
c4e7a64f-b438-48bf-8774-b6f9fe3160a8,31064721-3925-4bb7-9be8-45fe1c88e4c1,Premiere Limited,star-wars-customizable-card-game_premiere-limited,[],,,,,,{}
7ad2d78b-b916-4996-b6ac-d8885887a21c,31064721-3925-4bb7-9be8-45fe1c88e4c1,Premiere Unlimited,star-wars-customizable-card-game_premiere-unlimited,[],,,,,,{}
877b443a-ec41-42d6-ac66-8bc396599c1c,31064721-3925-4bb7-9be8-45fe1c88e4c1,Rebel Leader Cards,star-wars-customizable-card-game_rebel-leader-cards,[],,,,,,{}
247e3ecf-0bf1-45a5-b421-9c9911f891f3,31064721-3925-4bb7-9be8-45fe1c88e4c1,Reflections,star-wars-customizable-card-game_reflections,[],,,,,,{}
a5516597-e272-4a47-8016-ecb26bceb1cf,31064721-3925-4bb7-9be8-45fe1c88e4c1,Reflections II,star-wars-customizable-card-game_reflections-ii,[],,,,,,{}
6392360f-ef3b-431d-b53a-0e281e7f9add,31064721-3925-4bb7-9be8-45fe1c88e4c1,Reflections III,star-wars-customizable-card-game_reflections-iii,[],,,,,,{}
5c1b07d6-c6a6-4a9d-812f-974a8653f1af,31064721-3925-4bb7-9be8-45fe1c88e4c1,Second Anthology,star-wars-customizable-card-game_second-anthology,[],,,,,,{}
fe8879dd-96dc-45c9-9161-6db77572657f,31064721-3925-4bb7-9be8-45fe1c88e4c1,Special Edition,star-wars-customizable-card-game_special-edition,[],,,,,,{}
670d0646-0a82-426f-8edb-8399448df8d5,31064721-3925-4bb7-9be8-45fe1c88e4c1,Tatooine,star-wars-customizable-card-game_tatooine,[],,,,,,{}
ee7ce50c-81a9-4ea4-a1ae-4bc5bc3b820a,31064721-3925-4bb7-9be8-45fe1c88e4c1,The Empire Strikes Back 2 Player,star-wars-customizable-card-game_the-empire-strikes-back-2-player,[],,,,,,{}
fe317630-43c6-4c99-b082-db33779e20ce,31064721-3925-4bb7-9be8-45fe1c88e4c1,Theed Palace,star-wars-customizable-card-game_theed-palace,[],,,,,,{}
68a023cb-d209-4524-b5d7-10e473aae948,31064721-3925-4bb7-9be8-45fe1c88e4c1,Third Anthology,star-wars-customizable-card-game_third-anthology,[],,,,,,{}
7f831a48-895d-4d40-9acf-79f493e9bf5d,31064721-3925-4bb7-9be8-45fe1c88e4c1,Tournament Promotional Foil Cards,star-wars-customizable-card-game_tournament-promotional-foil-cards,[],,,,,,{}
7a500aff-0ab0-4531-ab6a-8e10d6cb1c79,9895000d-10ca-493c-924b-869896c15d9c,Socalia,stoked!-skateboarding-must-die_socalia,[],,,,,,{}
da7d02e6-1189-46b1-9607-084597ee1b47,9895000d-10ca-493c-924b-869896c15d9c,Vegalas,stoked!-skateboarding-must-die_vegalas,[],,,,,,{}
3e5ef72d-b5c7-4a2d-9cc5-d403ffa1e896,ade5ae8e-0f1a-4b9a-9dbe-663c74a42d42,Other,super-deck!_other,[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist and Prices First Edition""}"
dfe8b7a1-f3b3-4b5b-b874-1bfe7c027cea,ade5ae8e-0f1a-4b9a-9dbe-663c74a42d42,Slim Decks,super-deck!_slim-decks,[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist and Prices First Edition""}"
3fb800b8-81bc-40e9-b23c-d9f40471465b,ade5ae8e-0f1a-4b9a-9dbe-663c74a42d42,Yellow Edition,super-deck!_yellow-edition,[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist and Prices First Edition""}"
3d32b48e-b08a-4161-88e3-2c4f70379668,97260cd0-2cfe-406b-b7ae-f4ba751e032b,The Eastern Front,tank-commander--the-eastern-front-edition_the-eastern-front,,,1996,4,,164,
df89a25d-ed57-48e7-bc1a-81c40dc88209,4b0ce054-82e1-4e49-b454-c0939724f738,Tempest of the Gods,tempest-of-the-gods_tempest-of-the-gods,[],,1995,7,,269,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist and Prices First Edition"", ""expected_item_count_notes"": ""Scrye Collectible Card Game Checklist and Prices First Edition"", ""release_date_notes"": ""Scrye Collectible Card Game Checklist and Prices First Edition""}"
54c0ed2a-701d-4894-b3b9-84fa771d9488,d81e88bf-efb1-4b7f-817a-2ad44a7affaf,Mandible,terror_mandible,"[""Kris Silver""]",,1996,,,305,{}
371a24ea-dda0-4666-b2e5-adb45448457f,d81e88bf-efb1-4b7f-817a-2ad44a7affaf,Raiders,terror_raiders,"[""Kris Silver""]",,,,,,{}
443bfde5-4c33-47e4-8a53-6dd2abebf502,e1c45ebc-6826-4545-bb1a-bf089d78feb5,Limited Edition,the-crow_limited-edition,"[""Heartbreaker Hobbies"", ""Target Games AB""]",1,1995,11,,122,{}
99eb0684-2f71-4e8e-a566-2cc48f7b9125,e1c45ebc-6826-4545-bb1a-bf089d78feb5,Other,the-crow_other,"[""Heartbreaker Hobbies"", ""Target Games AB""]",,,,,1,{}
60c632cf-dcc3-4f92-a478-07cd360a8aec,80c93636-0190-4978-b913-b606ab4dc21a,Christmastown,the-nightmare-before-christmas-trading-card-game_christmastown,[],1,,,,,{}
d8851b95-06d0-45f3-9d4e-328a42cd63f6,80c93636-0190-4978-b913-b606ab4dc21a,Other,the-nightmare-before-christmas-trading-card-game_other,[],1,,,,,{}
a27e48eb-9e9e-4a7d-9210-b9b72446f5ce,80c93636-0190-4978-b913-b606ab4dc21a,The Nightmare Before Christmas,the-nightmare-before-christmas-trading-card-game_the-nightmare-before-christmas,[],1,,,,,{}
c3bda645-c080-4b62-90a3-8456a2f08df6,735db2ae-1573-4482-bd92-9792ca3ae019,Base Set,the-pez-card-game_base-set,"[""U.S. Games Systems""]",,2000,6,,204,{}
d26a0e42-aaf9-401a-a6ce-9e55314dab59,f22bd713-2989-4642-b772-697ef12168e2,1st Edition,the-spoils_1st-edition,[],,,,,,{}
3cd06dc0-b427-43dd-beda-63cdf39e36e8,f22bd713-2989-4642-b772-697ef12168e2,"1st Edition, Part 2","the-spoils_1st-edition,-part-2",[],,,,,,{}
a81211d4-a38d-4a68-93d6-a3a8811eac7f,f22bd713-2989-4642-b772-697ef12168e2,Decade of Deckadence,the-spoils_decade-of-deckadence,[],,,,,,{}
e07503d4-e062-434d-b3ea-f0add5746736,f22bd713-2989-4642-b772-697ef12168e2,Holy Heist,the-spoils_holy-heist,[],,,,,,{}
0fdb2040-e6a3-4b9e-91b0-7a1d59490bee,f22bd713-2989-4642-b772-697ef12168e2,Open Beta,the-spoils_open-beta,[],,,,,,{}
95954147-d537-4b75-8665-3673018dfb71,f22bd713-2989-4642-b772-697ef12168e2,Promos: 1337,the-spoils_promos--1337,[],,,,,,{}
7c9c665a-d333-4586-bdc6-60f0d51339a8,f22bd713-2989-4642-b772-697ef12168e2,Promos: ASS Season 1,the-spoils_promos--ass-season-1,[],,,,,,{}
cab4b6ad-acd4-435f-b3dd-3bd5b29253fc,f22bd713-2989-4642-b772-697ef12168e2,Promos: Box Topper,the-spoils_promos--box-topper,[],,,,,,{}
24a638c4-aac0-4826-b17d-c532820ad22c,f22bd713-2989-4642-b772-697ef12168e2,Promos: Epic,the-spoils_promos--epic,[],,,,,,{}
37525be7-b7e6-4598-871c-cef84940cc0a,f22bd713-2989-4642-b772-697ef12168e2,Promos: Full Art,the-spoils_promos--full-art,[],,,,,,{}
c755f355-0b33-461f-9023-27e66cdf785f,f22bd713-2989-4642-b772-697ef12168e2,Promos: Micromajig,the-spoils_promos--micromajig,[],,,,,,{}
338d16f9-3a17-4fdd-8177-fad136adccd4,f22bd713-2989-4642-b772-697ef12168e2,Promos: Other Promos,the-spoils_promos--other-promos,[],,,,,,{}
871c7ca8-684c-456a-9f09-bb8b82d81233,f22bd713-2989-4642-b772-697ef12168e2,Promos: Resources,the-spoils_promos--resources,[],,,,,,{}
cd06b09c-c9f0-4bbb-85c9-6c3ea802b334,f22bd713-2989-4642-b772-697ef12168e2,Promos: Rewards,the-spoils_promos--rewards,[],,,,,,{}
d570cd93-2e01-4fe7-9d80-046052fdf249,f22bd713-2989-4642-b772-697ef12168e2,Second Edition,the-spoils_second-edition,[],,,,,,{}
